path,text,label_encoded
YAF_neutral/YAF_king_neutral.wav,say the word king,4
YAF_pleasant_surprised/YAF_boat_ps.wav,say the word boat,5
YAF_happy/YAF_tape_happy.wav,say the word tape,3
YAF_fear/YAF_size_fear.wav,say the word size,2
YAF_pleasant_surprised/YAF_five_ps.wav,say the word five,5
OAF_disgust/OAF_tape_disgust.wav,say the word tape,1
OAF_Sad/OAF_limb_sad.wav,say the word limb,6
OAF_neutral/OAF_life_neutral.wav,say the word life,4
YAF_disgust/YAF_live_disgust.wav,say the word live,1
YAF_happy/YAF_sheep_happy.wav,say the word sheep,3
OAF_angry/OAF_home_angry.wav,say the word home,0
OAF_disgust/OAF_laud_disgust.wav,say the word laud,1
OAF_Sad/OAF_pad_sad.wav,say the word pad,6
YAF_sad/YAF_note_sad.wav,say the word note,6
OAF_Pleasant_surprise/OAF_note_ps.wav,say the word note,5
YAF_pleasant_surprised/YAF_sure_ps.wav,say the word sure,5
OAF_Sad/OAF_cab_sad.wav,say the word cab,6
YAF_neutral/YAF_hit_neutral.wav,say the word hit,4
OAF_Sad/OAF_shirt_sad.wav,say the word shirt,6
OAF_disgust/OAF_hate_disgust.wav,say the word hate,1
OAF_neutral/OAF_wag_neutral.wav,say the word wag,4
OAF_angry/OAF_learn_angry.wav,say the word learn,0
OAF_Pleasant_surprise/OAF_rose_ps.wav,say the word rose,5
OAF_Pleasant_surprise/OAF_five_ps.wav,say the word five,5
YAF_angry/YAF_five_angry.wav,say the word five,0
OAF_disgust/OAF_yearn_disgust.wav,say the word yearn,1
YAF_neutral/YAF_bought_neutral.wav,say the word bought,4
OAF_neutral/OAF_death_neutral.wav,say the word death,4
YAF_neutral/YAF_life_neutral.wav,say the word life,4
OAF_Fear/OAF_bought_fear.wav,say the word bought,2
YAF_disgust/YAF_sail_disgust.wav,say the word sail,1
YAF_angry/YAF_met_angry.wav,say the word met,0
OAF_Fear/OAF_pole_fear.wav,say the word pole,2
YAF_happy/YAF_sail_happy.wav,say the word sail,3
OAF_Sad/OAF_good_sad.wav,say the word good,6
YAF_angry/YAF_wash_angry.wav,say the word wash,0
YAF_sad/YAF_dip_sad.wav,say the word dip,6
YAF_happy/YAF_hash_happy.wav,say the word hash,3
OAF_angry/OAF_king_angry.wav,say the word king,0
OAF_Fear/OAF_chalk_fear.wav,say the word chalk,2
YAF_pleasant_surprised/YAF_pool_ps.wav,say the word pool,5
YAF_happy/YAF_note_happy.wav,say the word note,3
OAF_angry/OAF_jug_angry.wav,say the word jug,0
YAF_happy/YAF_raid_happy.wav,say the word raid,3
OAF_happy/OAF_mill_happy.wav,say the word mill,3
OAF_angry/OAF_burn_angry.wav,say the word burn,0
OAF_neutral/OAF_door_neutral.wav,say the word door,4
OAF_Fear/OAF_match_fear.wav,say the word match,2
OAF_disgust/OAF_loaf_disgust.wav,say the word loaf,1
YAF_angry/YAF_goose_angry.wav,say the word goose,0
YAF_neutral/YAF_lot_neutral.wav,say the word lot,4
YAF_disgust/YAF_king_disgust.wav,say the word king,1
YAF_happy/YAF_food_happy.wav,say the word food,3
YAF_happy/YAF_ton_happy.wav,say the word ton,3
YAF_fear/YAF_puff_fear.wav,say the word puff,2
OAF_Sad/OAF_loaf_sad.wav,say the word loaf,6
YAF_neutral/YAF_mill_neutral.wav,say the word mill,4
YAF_happy/YAF_lose_happy.wav,say the word lose,3
YAF_neutral/YAF_lose_neutral.wav,say the word lose,4
OAF_Sad/OAF_date_sad.wav,say the word date,6
OAF_neutral/OAF_mood_neutral.wav,say the word mood,4
OAF_disgust/OAF_search_disgust.wav,say the word search,1
YAF_happy/YAF_thumb_happy.wav,say the word thumb,3
YAF_fear/YAF_life_fear.wav,say the word life,2
OAF_neutral/OAF_search_neutral.wav,say the word search,4
OAF_Sad/OAF_rag_sad.wav,say the word rag,6
OAF_angry/OAF_moon_angry.wav,say the word moon,0
OAF_Fear/OAF_pick_fear.wav,say the word pick,2
OAF_neutral/OAF_judge_neutral.wav,say the word judge,4
YAF_pleasant_surprised/YAF_wheat_ps.wav,say the word wheat,5
OAF_happy/OAF_fall_happy.wav,say the word fall,3
YAF_angry/YAF_rat_angry.wav,say the word rat,0
OAF_angry/OAF_tire_angry.wav,say the word tire,0
OAF_disgust/OAF_gaze_disgust.wav,say the word gaze,1
YAF_disgust/YAF_hall_disgust.wav,say the word hall,1
OAF_angry/OAF_life_angry.wav,say the word life,0
YAF_disgust/YAF_tape_disgust.wav,say the word tape,1
OAF_Fear/OAF_live_fear.wav,say the word live,2
OAF_Fear/OAF_goal_fear.wav,say the word goal,2
OAF_angry/OAF_lore_angry.wav,say the word lore,0
OAF_Fear/OAF_soap_fear.wav,say the word soap,2
YAF_pleasant_surprised/YAF_burn_ps.wav,say the word burn,5
YAF_fear/YAF_gas_fear.wav,say the word gas,2
OAF_disgust/OAF_calm_disgust.wav,say the word calm,1
YAF_sad/YAF_pike_sad.wav,say the word pike,6
OAF_angry/OAF_door_angry.wav,say the word door,0
OAF_disgust/OAF_keep_disgust.wav,say the word keep,1
YAF_fear/YAF_king_fear.wav,say the word king,2
OAF_disgust/OAF_thumb_disgust.wav,say the word thumb,1
YAF_neutral/YAF_tell_neutral.wav,say the word tell,4
YAF_fear/YAF_lose_fear.wav,say the word lose,2
OAF_Fear/OAF_which_fear.wav,say the word which,2
OAF_angry/OAF_loaf_angry.wav,say the word loaf,0
YAF_angry/YAF_mode_angry.wav,say the word mode,0
YAF_pleasant_surprised/YAF_far_ps.wav,say the word far,5
OAF_disgust/OAF_ditch_disgust.wav,say the word ditch,1
YAF_fear/YAF_kick_fear.wav,say the word kick,2
YAF_angry/YAF_hush_angry.wav,say the word hush,0
YAF_pleasant_surprised/YAF_sell_ps.wav,say the word sell,5
YAF_sad/YAF_rag_sad.wav,say the word rag,6
YAF_disgust/YAF_hurl_disgust.wav,say the word hurl,1
YAF_angry/YAF_late_angry.wav,say the word late,0
YAF_happy/YAF_room_happy.wav,say the word room,3
YAF_disgust/YAF_third_disgust.wav,say the word third,1
YAF_happy/YAF_tire_happy.wav,say the word tire,3
YAF_angry/YAF_said_angry.wav,say the word said,0
YAF_sad/YAF_knock_sad.wav,say the word knock,6
OAF_Fear/OAF_read_fear.wav,say the word read,2
OAF_happy/OAF_chalk_happy.wav,say the word chalk,3
OAF_angry/OAF_hire_angry.wav,say the word hire,0
YAF_pleasant_surprised/YAF_gas_ps.wav,say the word gas,5
OAF_disgust/OAF_boat_disgust.wav,say the word boat,1
OAF_Sad/OAF_perch_sad.wav,say the word perch,6
YAF_disgust/YAF_laud_disgust.wav,say the word laud,1
YAF_angry/YAF_live_angry.wav,say the word live,0
OAF_Pleasant_surprise/OAF_jug_ps.wav,say the word jug,5
YAF_angry/YAF_kick_angry.wav,say the word kick,0
OAF_disgust/OAF_match_disgust.wav,say the word match,1
OAF_happy/OAF_match_happy.wav,say the word match,3
YAF_angry/YAF_jail_angry.wav,say the word jail,0
OAF_Fear/OAF_such_fear.wav,say the word such,2
YAF_fear/YAF_tough_fear.wav,say the word tough,2
OAF_Sad/OAF_mood_sad.wav,say the word mood,6
YAF_disgust/YAF_tough_disgust.wav,say the word tough,1
OAF_disgust/OAF_kick_disgust.wav,say the word kick,1
OAF_disgust/OAF_luck_disgust.wav,say the word luck,1
OAF_Sad/OAF_nag_sad.wav,say the word nag,6
YAF_happy/YAF_tell_happy.wav,say the word tell,3
YAF_angry/YAF_ton_angry.wav,say the word ton,0
YAF_fear/YAF_limb_fear.wav,say the word limb,2
OAF_disgust/OAF_goal_disgust.wav,say the word goal,1
YAF_angry/YAF_bar_angry.wav,say the word bar,0
OAF_Sad/OAF_juice_sad.wav,say the word juice,6
YAF_angry/YAF_fall_angry.wav,say the word fall,0
YAF_sad/YAF_ditch_sad.wav,say the word ditch,6
YAF_pleasant_surprised/YAF_shall_ps.wav,say the word shall,5
OAF_Fear/OAF_five_fear.wav,say the word five,2
OAF_Fear/OAF_good_fear.wav,say the word good,2
OAF_Fear/OAF_witch_fear.wav,say the word witch,2
OAF_neutral/OAF_king_neutral.wav,say the word king,4
OAF_happy/OAF_ditch_happy.wav,say the word ditch,3
YAF_pleasant_surprised/YAF_void_ps.wav,say the word void,5
YAF_pleasant_surprised/YAF_jar_ps.wav,say the word jar,5
OAF_Pleasant_surprise/OAF_rot_ps.wav,say the word rot,5
YAF_angry/YAF_chief_angry.wav,say the word chief,0
OAF_Pleasant_surprise/OAF_when_ps.wav,say the word when,5
OAF_happy/OAF_bean_happy.wav,say the word bean,3
YAF_angry/YAF_pain_angry.wav,say the word pain,0
OAF_happy/OAF_time_happy.wav,say the word time,3
OAF_disgust/OAF_cheek_disgust.wav,say the word cheek,1
YAF_sad/YAF_match_sad.wav,say the word match,6
YAF_fear/YAF_whip_fear.wav,say the word whip,2
YAF_fear/YAF_match_fear.wav,say the word match,2
YAF_pleasant_surprised/YAF_loaf_ps.wav,say the word loaf,5
OAF_Fear/OAF_bite_fear.wav,say the word bite,2
OAF_happy/OAF_book_happy.wav,say the word book,3
YAF_happy/YAF_shout_happy.wav,say the word shout,3
YAF_fear/YAF_wash_fear.wav,say the word wash,2
OAF_Pleasant_surprise/OAF_sure_ps.wav,say the word sure,5
YAF_pleasant_surprised/YAF_size_ps.wav,say the word size,5
OAF_happy/OAF_road_happy.wav,say the word road,3
YAF_disgust/YAF_pass_disgust.wav,say the word pass,1
YAF_sad/YAF_gas_sad.wav,say the word gas,6
YAF_disgust/YAF_late_disgust.wav,say the word late,1
OAF_angry/OAF_puff_angry.wav,say the word puff,0
OAF_disgust/OAF_chain_disgust.wav,say the word chain,1
YAF_sad/YAF_lose_sad.wav,say the word lose,6
YAF_neutral/YAF_burn_neutral.wav,say the word burn,4
OAF_angry/OAF_south_angry.wav,say the word south,0
YAF_disgust/YAF_room_disgust.wav,say the word room,1
OAF_neutral/OAF_read_neutral.wav,say the word read,4
YAF_neutral/YAF_dog_neutral.wav,say the word dog,4
OAF_Fear/OAF_cab_fear.wav,say the word cab,2
OAF_Sad/OAF_burn_sad.wav,say the word burn,6
YAF_happy/YAF_team_happy.wav,say the word team,3
YAF_pleasant_surprised/YAF_live_ps.wav,say the word live,5
OAF_Fear/OAF_back_fear.wav,say the word back,2
YAF_pleasant_surprised/YAF_perch_ps.wav,say the word perch,5
OAF_Sad/OAF_merge_sad.wav,say the word merge,6
OAF_angry/OAF_void_angry.wav,say the word void,0
YAF_sad/YAF_ton_sad.wav,say the word ton,6
YAF_neutral/YAF_search_neutral.wav,say the word search,4
OAF_Pleasant_surprise/OAF_limb_ps.wav,say the word limb,5
OAF_angry/OAF_sour_angry.wav,say the word sour,0
OAF_Pleasant_surprise/OAF_mop_ps.wav,say the word mop,5
OAF_Fear/OAF_raid_fear.wav,say the word raid,2
YAF_angry/YAF_rough_angry.wav,say the word rough,0
OAF_Sad/OAF_page_sad.wav,say the word page,6
OAF_happy/OAF_gas_happy.wav,say the word gas,3
OAF_Sad/OAF_hurl_sad.wav,say the word hurl,6
YAF_disgust/YAF_team_disgust.wav,say the word team,1
YAF_disgust/YAF_bone_disgust.wav,say the word bone,1
OAF_Sad/OAF_shall_sad.wav,say the word shall,6
OAF_happy/OAF_good_happy.wav,say the word good,3
YAF_happy/YAF_yes_happy.wav,say the word yes,3
YAF_pleasant_surprised/YAF_tape_ps.wav,say the word tape,5
OAF_Sad/OAF_vote_sad.wav,say the word vote,6
YAF_sad/YAF_bean_sad.wav,say the word bean,6
OAF_Pleasant_surprise/OAF_date_ps.wav,say the word date,5
YAF_disgust/YAF_check_disgust.wav,say the word check,1
OAF_Sad/OAF_whip_sad.wav,say the word whip,6
OAF_Pleasant_surprise/OAF_shack_ps.wav,say the word shack,5
OAF_neutral/OAF_sell_neutral.wav,say the word sell,4
OAF_happy/OAF_mob_happy.wav,say the word mob,3
YAF_sad/YAF_bite_sad.wav,say the word bite,6
YAF_fear/YAF_shawl_fear.wav,say the word shawl,2
OAF_Fear/OAF_limb_fear.wav,say the word limb,2
OAF_angry/OAF_rag_angry.wav,say the word rag,0
YAF_happy/YAF_door_happy.wav,say the word door,3
YAF_neutral/YAF_witch_neutral.wav,say the word witch,4
OAF_disgust/OAF_hush_disgust.wav,say the word hush,1
YAF_happy/YAF_wife_happy.wav,say the word wife,3
OAF_happy/OAF_seize_happy.wav,say the word seize,3
YAF_pleasant_surprised/YAF_said_ps.wav,say the word said,5
OAF_Pleasant_surprise/OAF_wag_ps.wav,say the word wag,5
YAF_neutral/YAF_mood_neutral.wav,say the word mood,4
YAF_pleasant_surprised/YAF_hate_ps.wav,say the word hate,5
OAF_disgust/OAF_sheep_disgust.wav,say the word sheep,1
YAF_angry/YAF_ditch_angry.wav,say the word ditch,0
OAF_happy/OAF_size_happy.wav,say the word size,3
OAF_angry/OAF_mop_angry.wav,say the word mop,0
OAF_disgust/OAF_kill_disgust.wav,say the word kill,1
OAF_happy/OAF_voice_happy.wav,say the word voice,3
OAF_neutral/OAF_puff_neutral.wav,say the word puff,4
OAF_disgust/OAF_goose_disgust.wav,say the word goose,1
YAF_neutral/YAF_thought_neutral.wav,say the word thought,4
OAF_happy/OAF_sheep_happy.wav,say the word sheep,3
YAF_pleasant_surprised/YAF_lot_ps.wav,say the word lot,5
OAF_angry/OAF_gun_angry.wav,say the word gun,0
OAF_angry/OAF_juice_angry.wav,say the word juice,0
OAF_Fear/OAF_pain_fear.wav,say the word pain,2
OAF_neutral/OAF_pad_neutral.wav,say the word pad,4
OAF_disgust/OAF_rag_disgust.wav,say the word rag,1
OAF_Sad/OAF_thumb_sad.wav,say the word thumb,6
YAF_disgust/YAF_calm_disgust.wav,say the word calm,1
OAF_neutral/OAF_witch_neutral.wav,say the word witch,4
OAF_happy/OAF_gin_happy.wav,say the word gin,3
YAF_fear/YAF_rot_fear.wav,say the word rot,2
OAF_angry/OAF_read_angry.wav,say the word read,0
OAF_disgust/OAF_haze_disgust.wav,say the word haze,1
OAF_Fear/OAF_talk_fear.wav,say the word talk,2
OAF_angry/OAF_gaze_angry.wav,say the word gaze,0
YAF_disgust/YAF_limb_disgust.wav,say the word limb,1
OAF_disgust/OAF_take_disgust.wav,say the word take,1
OAF_angry/OAF_calm_angry.wav,say the word calm,0
OAF_Sad/OAF_sell_sad.wav,say the word sell,6
YAF_fear/YAF_loaf_fear.wav,say the word loaf,2
YAF_happy/YAF_dodge_happy.wav,say the word dodge,3
YAF_angry/YAF_germ_angry.wav,say the word germ,0
OAF_Pleasant_surprise/OAF_germ_ps.wav,say the word germ,5
OAF_angry/OAF_fall_angry.wav,say the word fall,0
YAF_sad/YAF_cool_sad.wav,say the word cool,6
YAF_disgust/YAF_cool_disgust.wav,say the word cool,1
YAF_happy/YAF_rat_happy.wav,say the word rat,3
YAF_disgust/YAF_young_disgust.wav,say the word young,1
OAF_Fear/OAF_jug_fear.wav,say the word jug,2
YAF_pleasant_surprised/YAF_make_ps.wav,say the word make,5
OAF_Sad/OAF_mess_sad.wav,say the word mess,6
OAF_Pleasant_surprise/OAF_learn_ps.wav,say the word learn,5
OAF_disgust/OAF_make_disgust.wav,say the word make,1
YAF_sad/YAF_gun_sad.wav,say the word gun,6
OAF_disgust/OAF_ton_disgust.wav,say the word ton,1
OAF_happy/OAF_hash_happy.wav,say the word hash,3
OAF_Sad/OAF_take_sad.wav,say the word take,6
OAF_Pleasant_surprise/OAF_peg_ps.wav,say the word peg,5
YAF_happy/YAF_reach_happy.wav,say the word reach,3
OAF_happy/OAF_pad_happy.wav,say the word pad,3
OAF_Sad/OAF_home_sad.wav,say the word home,6
YAF_angry/YAF_pike_angry.wav,say the word pike,0
OAF_Pleasant_surprise/OAF_neat_ps.wav,say the word neat,5
OAF_happy/OAF_bone_happy.wav,say the word bone,3
YAF_disgust/YAF_hash_disgust.wav,say the word hash,1
YAF_sad/YAF_thumb_sad.wav,say the word thumb,6
OAF_disgust/OAF_half_disgust.wav,say the word half,1
OAF_disgust/OAF_sour_disgust.wav,say the word sour,1
YAF_sad/YAF_juice_sad.wav,say the word juice,6
OAF_Pleasant_surprise/OAF_cab_ps.wav,say the word cab,5
YAF_disgust/YAF_shout_disgust.wav,say the word shout,1
YAF_neutral/YAF_goal_neutral.wav,say the word goal,4
OAF_happy/OAF_mess_happy.wav,say the word mess,3
YAF_happy/YAF_search_happy.wav,say the word search,3
OAF_neutral/OAF_perch_neutral.wav,say the word perch,4
OAF_neutral/OAF_vote_neutral.wav,say the word vote,4
OAF_disgust/OAF_date_disgust.wav,say the word date,1
OAF_angry/OAF_name_angry.wav,say the word name,0
YAF_disgust/YAF_such_disgust.wav,say the word such,1
YAF_pleasant_surprised/YAF_should_ps.wav,say the word should,5
YAF_disgust/YAF_should_disgust.wav,say the word should,1
OAF_Fear/OAF_voice_fear.wav,say the word voice,2
YAF_neutral/YAF_mob_neutral.wav,say the word mob,4
OAF_neutral/OAF_nice_neutral.wav,say the word nice,4
OAF_happy/OAF_get_happy.wav,say the word get,3
YAF_fear/YAF_long_fear.wav,say the word long,2
OAF_happy/OAF_life_happy.wav,say the word life,3
OAF_angry/OAF_hash_angry.wav,say the word hash,0
YAF_neutral/YAF_tape_neutral.wav,say the word tape,4
YAF_disgust/YAF_wheat_disgust.wav,say the word wheat,1
YAF_neutral/YAF_match_neutral.wav,say the word match,4
OAF_disgust/OAF_doll_disgust.wav,say the word doll,1
YAF_sad/YAF_gaze_sad.wav,say the word gaze,6
OAF_disgust/OAF_size_disgust.wav,say the word size,1
YAF_neutral/YAF_late_neutral.wav,say the word late,4
OAF_happy/OAF_youth_happy.wav,say the word youth,3
OAF_disgust/OAF_tire_disgust.wav,say the word tire,1
YAF_disgust/YAF_bite_disgust.wav,say the word bite,1
YAF_pleasant_surprised/YAF_bite_ps.wav,say the word bite,5
OAF_Sad/OAF_hole_sad.wav,say the word hole,6
YAF_angry/YAF_make_angry.wav,say the word make,0
YAF_fear/YAF_raid_fear.wav,say the word raid,2
OAF_disgust/OAF_pad_disgust.wav,say the word pad,1
YAF_angry/YAF_whip_angry.wav,say the word whip,0
YAF_angry/YAF_keen_angry.wav,say the word keen,0
OAF_Fear/OAF_third_fear.wav,say the word third,2
YAF_happy/YAF_join_happy.wav,say the word join,3
YAF_fear/YAF_pick_fear.wav,say the word pick,2
OAF_neutral/OAF_chalk_neutral.wav,say the word chalk,4
OAF_Fear/OAF_came_fear.wav,say the word came,2
YAF_neutral/YAF_which_neutral.wav,say the word which,4
OAF_Sad/OAF_laud_sad.wav,say the word laud,6
OAF_Fear/OAF_lot_fear.wav,say the word lot,2
YAF_pleasant_surprised/YAF_hurl_ps.wav,say the word hurl,5
YAF_angry/YAF_shack_angry.wav,say the word shack,0
YAF_angry/YAF_bone_angry.wav,say the word bone,0
OAF_Fear/OAF_said_fear.wav,say the word said,2
YAF_neutral/YAF_limb_neutral.wav,say the word limb,4
YAF_fear/YAF_keen_fear.wav,say the word keen,2
OAF_disgust/OAF_raid_disgust.wav,say the word raid,1
OAF_angry/OAF_laud_angry.wav,say the word laud,0
YAF_disgust/YAF_white_disgust.wav,say the word white,1
OAF_Sad/OAF_south_sad.wav,say the word south,6
OAF_happy/OAF_wire_happy.wav,say the word wire,3
YAF_angry/YAF_keep_angry.wav,say the word keep,0
OAF_Sad/OAF_hit_sad.wav,say the word hit,6
OAF_neutral/OAF_raise_neutral.wav,say the word raise,4
YAF_pleasant_surprised/YAF_kick_ps.wav,say the word kick,5
OAF_Fear/OAF_ripe_fear.wav,say the word ripe,2
OAF_happy/OAF_when_happy.wav,say the word when,3
YAF_sad/YAF_gin_sad.wav,say the word gin,6
OAF_Fear/OAF_learn_fear.wav,say the word learn,2
YAF_neutral/YAF_such_neutral.wav,say the word such,4
YAF_pleasant_surprised/YAF_ripe_ps.wav,say the word ripe,5
OAF_neutral/OAF_thumb_neutral.wav,say the word thumb,4
YAF_sad/YAF_back_sad.wav,say the word back,6
YAF_disgust/YAF_thumb_disgust.wav,say the word thumb,1
OAF_angry/OAF_witch_angry.wav,say the word witch,0
YAF_angry/YAF_doll_angry.wav,say the word doll,0
OAF_Pleasant_surprise/OAF_deep_ps.wav,say the word deep,5
YAF_neutral/YAF_tool_neutral.wav,say the word tool,4
OAF_neutral/OAF_chain_neutral.wav,say the word chain,4
OAF_happy/OAF_wife_happy.wav,say the word wife,3
YAF_disgust/YAF_rush_disgust.wav,say the word rush,1
OAF_neutral/OAF_mouse_neutral.wav,say the word mouse,4
YAF_fear/YAF_should_fear.wav,say the word should,2
YAF_disgust/YAF_germ_disgust.wav,say the word germ,1
YAF_neutral/YAF_hush_neutral.wav,say the word hush,4
OAF_happy/OAF_chain_happy.wav,say the word chain,3
YAF_pleasant_surprised/YAF_fat_ps.wav,say the word fat,5
YAF_disgust/YAF_doll_disgust.wav,say the word doll,1
OAF_happy/OAF_talk_happy.wav,say the word talk,3
YAF_happy/YAF_soap_happy.wav,say the word soap,3
YAF_angry/YAF_mouse_angry.wav,say the word mouse,0
YAF_neutral/YAF_lid_neutral.wav,say the word lid,4
YAF_sad/YAF_said_sad.wav,say the word said,6
OAF_Sad/OAF_food_sad.wav,say the word food,6
YAF_happy/YAF_fit_happy.wav,say the word fit,3
OAF_disgust/OAF_mob_disgust.wav,say the word mob,1
YAF_neutral/YAF_ring_neutral.wav,say the word ring,4
OAF_Fear/OAF_fail_fear.wav,say the word fail,2
OAF_happy/OAF_sail_happy.wav,say the word sail,3
YAF_disgust/YAF_five_disgust.wav,say the word five,1
OAF_Fear/OAF_sail_fear.wav,say the word sail,2
OAF_Fear/OAF_jar_fear.wav,say the word jar,2
OAF_neutral/OAF_wheat_neutral.wav,say the word wheat,4
YAF_happy/YAF_rush_happy.wav,say the word rush,3
YAF_sad/YAF_peg_sad.wav,say the word peg,6
YAF_fear/YAF_dime_fear.wav,say the word dime,2
YAF_pleasant_surprised/YAF_lean_ps.wav,say the word lean,5
OAF_neutral/OAF_hush_neutral.wav,say the word hush,4
YAF_pleasant_surprised/YAF_door_ps.wav,say the word door,5
OAF_neutral/OAF_whip_neutral.wav,say the word whip,4
YAF_happy/YAF_rag_happy.wav,say the word rag,3
YAF_sad/YAF_mess_sad.wav,say the word mess,6
YAF_neutral/YAF_rain_neutral.wav,say the word rain,4
OAF_happy/OAF_germ_happy.wav,say the word germ,3
YAF_pleasant_surprised/YAF_keep_ps.wav,say the word keep,5
YAF_fear/YAF_sub_fear.wav,say the word sub,2
YAF_pleasant_surprised/YAF_sub_ps.wav,say the word sub,5
YAF_pleasant_surprised/YAF_jug_ps.wav,say the word jug,5
OAF_neutral/OAF_lease_neutral.wav,say the word lease,4
YAF_fear/YAF_sell_fear.wav,say the word sell,2
OAF_neutral/OAF_bath_neutral.wav,say the word bath,4
YAF_happy/YAF_choice_happy.wav,say the word choice,3
YAF_sad/YAF_shirt_sad.wav,say the word shirt,6
YAF_fear/YAF_mode_fear.wav,say the word mode,2
OAF_Pleasant_surprise/OAF_half_ps.wav,say the word half,5
OAF_disgust/OAF_keen_disgust.wav,say the word keen,1
OAF_neutral/OAF_size_neutral.wav,say the word size,4
YAF_happy/YAF_numb_happy.wav,say the word numb,3
OAF_neutral/OAF_young_neutral.wav,say the word young,4
YAF_sad/YAF_dab_sad.wav,say the word dab,6
OAF_Pleasant_surprise/OAF_join_ps.wav,say the word join,5
OAF_angry/OAF_tool_angry.wav,say the word tool,0
YAF_pleasant_surprised/YAF_rat_ps.wav,say the word rat,5
OAF_Pleasant_surprise/OAF_tell_ps.wav,say the word tell,5
YAF_pleasant_surprised/YAF_fall_ps.wav,say the word fall,5
OAF_Fear/OAF_cheek_fear.wav,say the word cheek,2
YAF_angry/YAF_hole_angry.wav,say the word hole,0
OAF_disgust/OAF_when_disgust.wav,say the word when,1
OAF_disgust/OAF_time_disgust.wav,say the word time,1
YAF_fear/YAF_third_fear.wav,say the word third,2
YAF_disgust/YAF_rag_disgust.wav,say the word rag,1
OAF_Sad/OAF_thin_sad.wav,say the word thin,6
YAF_sad/YAF_seize_sad.wav,say the word seize,6
OAF_happy/OAF_thumb_happy.wav,say the word thumb,3
OAF_neutral/OAF_loaf_neutral.wav,say the word loaf,4
YAF_pleasant_surprised/YAF_goal_ps.wav,say the word goal,5
OAF_neutral/OAF_wife_neutral.wav,say the word wife,4
OAF_disgust/OAF_hash_disgust.wav,say the word hash,1
YAF_disgust/YAF_peg_disgust.wav,say the word peg,1
YAF_angry/YAF_lose_angry.wav,say the word lose,0
YAF_disgust/YAF_boat_disgust.wav,say the word boat,1
OAF_Sad/OAF_wheat_sad.wav,say the word wheat,6
YAF_fear/YAF_thin_fear.wav,say the word thin,2
YAF_happy/YAF_shall_happy.wav,say the word shall,3
YAF_fear/YAF_laud_fear.wav,say the word laud,2
OAF_Fear/OAF_rush_fear.wav,say the word rush,2
YAF_pleasant_surprised/YAF_tough_ps.wav,say the word tough,5
OAF_disgust/OAF_shall_disgust.wav,say the word shall,1
YAF_fear/YAF_calm_fear.wav,say the word calm,2
YAF_happy/YAF_ripe_happy.wav,say the word ripe,3
YAF_pleasant_surprised/YAF_kill_ps.wav,say the word kill,5
YAF_angry/YAF_numb_angry.wav,say the word numb,0
YAF_angry/YAF_fat_angry.wav,say the word fat,0
OAF_happy/OAF_base_happy.wav,say the word base,3
OAF_Sad/OAF_cheek_sad.wav,say the word cheek,6
OAF_neutral/OAF_cool_neutral.wav,say the word cool,4
OAF_happy/OAF_peg_happy.wav,say the word peg,3
YAF_happy/YAF_said_happy.wav,say the word said,3
OAF_Fear/OAF_wash_fear.wav,say the word wash,2
YAF_sad/YAF_choice_sad.wav,say the word choice,6
YAF_disgust/YAF_sell_disgust.wav,say the word sell,1
OAF_Sad/OAF_ditch_sad.wav,say the word ditch,6
YAF_neutral/YAF_calm_neutral.wav,say the word calm,4
YAF_happy/YAF_tough_happy.wav,say the word tough,3
YAF_fear/YAF_hush_fear.wav,say the word hush,2
OAF_happy/OAF_such_happy.wav,say the word such,3
OAF_happy/OAF_fail_happy.wav,say the word fail,3
OAF_angry/OAF_chalk_angry.wav,say the word chalk,0
YAF_neutral/YAF_book_neutral.wav,say the word book,4
YAF_pleasant_surprised/YAF_haze_ps.wav,say the word haze,5
OAF_happy/OAF_cheek_happy.wav,say the word cheek,3
YAF_pleasant_surprised/YAF_white_ps.wav,say the word white,5
OAF_disgust/OAF_raise_disgust.wav,say the word raise,1
YAF_angry/YAF_tire_angry.wav,say the word tire,0
OAF_Sad/OAF_live_sad.wav,say the word live,6
OAF_Pleasant_surprise/OAF_yearn_ps.wav,say the word yearn,5
YAF_sad/YAF_goal_sad.wav,say the word goal,6
OAF_happy/OAF_have_happy.wav,say the word have,3
YAF_angry/YAF_near_angry.wav,say the word near,0
YAF_fear/YAF_thumb_fear.wav,say the word thumb,2
YAF_happy/YAF_chief_happy.wav,say the word chief,3
YAF_happy/YAF_dead_happy.wav,say the word dead,3
YAF_disgust/YAF_near_disgust.wav,say the word near,1
YAF_happy/YAF_walk_happy.wav,say the word walk,3
YAF_pleasant_surprised/YAF_beg_ps.wav,say the word beg,5
YAF_neutral/YAF_lean_neutral.wav,say the word lean,4
YAF_angry/YAF_gun_angry.wav,say the word gun,0
OAF_Fear/OAF_numb_fear.wav,say the word numb,2
OAF_neutral/OAF_doll_neutral.wav,say the word doll,4
YAF_sad/YAF_phone_sad.wav,say the word phone,6
YAF_happy/YAF_shirt_happy.wav,say the word shirt,3
OAF_neutral/OAF_burn_neutral.wav,say the word burn,4
YAF_fear/YAF_gin_fear.wav,say the word gin,2
OAF_disgust/OAF_seize_disgust.wav,say the word seize,1
OAF_happy/OAF_learn_happy.wav,say the word learn,3
OAF_Fear/OAF_rot_fear.wav,say the word rot,2
YAF_disgust/YAF_mode_disgust.wav,say the word mode,1
